Date,Product Category,Units Sold,Revenue,Region,Customer Age,Customer Gender,Timestamp
2023-01-17,Books,98,7328.842162007628,South,38.0,Female,2023-01-17 02:30:58
2023-11-21,Clothing,29,,West,64.0,Male,2023-11-21 15:49:47
2023-09-03,Clothing,9,,East,37.0,,2023-09-03 04:46:30
2023-09-08,Books,78,15328.5745960873,South,23.0,Female,2023-09-08 01:12:34
2023-03-22,Sports,36,6662.058175572095,East,26.0,Male,2023-03-22 10:34:22
2023-02-08,Clothing,4,135.4961121973483,West,60.0,Female,2023-02-08 09:14:51
2023-02-05,Clothing,59,14005.197149432855,East,46.0,Female,2023-02-05 18:38:34
2023-07-16,Clothing,37,15530.452803057415,East,46.0,Female,2023-07-16 00:05:32
2023-06-07,Sports,88,8657.394504939317,East,30.0,Male,2023-06-07 23:42:47
2023-07-23,Electronics,81,6591.139960635598,North,53.0,Male,2023-07-23 07:49:17
2023-07-15,Books,13,3135.6912219094474,West,44.0,Female,2023-07-15 10:15:53
2023-08-04,Sports,20,3831.9095190701128,West,64.0,Male,2023-08-04 03:03:37
2023-10-12,Home & Kitchen,17,4845.467737143878,South,66.0,Male,2023-10-12 18:37:39
2023-07-15,Home & Kitchen,51,24177.3869984781,South,61.0,Male,2023-07-15 17:01:24
2023-11-03,Sports,91,34837.91790233976,South,23.0,Female,2023-11-03 18:16:43
2023-06-01,Sports,55,19066.217228235975,East,56.0,Male,2023-06-01 10:49:24
2023-01-14,Electronics,33,7055.700390845785,West,49.0,Male,2023-01-14 13:33:38
2023-11-21,Home & Kitchen,21,3166.9327163670227,East,66.0,Male,2023-11-21 02:21:03
2023-05-26,Books,81,22253.08225981351,West,60.0,Female,2023-05-26 22:36:23
2023-02-26,Clothing,22,9765.081228188623,East,61.0,Male,2023-02-26 07:38:06
2023-07-30,Clothing,25,10990.0957537643,South,45.0,Male,2023-07-30 06:22:17
2023-09-25,Electronics,67,15296.2557674368,East,62.0,Male,2023-09-25 23:15:13
2023-07-29,Electronics,91,11888.965550817165,North,18.0,Male,2023-07-29 09:06:36
2023-01-17,Home & Kitchen,91,10958.109036686546,South,67.0,Female,2023-01-17 03:13:33
2023-10-13,Books,12,319.8518905451278,North,68.0,Male,2023-10-13 04:58:23
2023-12-10,Books,15,6343.582210275207,North,60.0,Female,2023-12-10 03:53:18
2023-07-22,Sports,84,11740.733472578133,South,48.0,Male,2023-07-22 16:10:50
2023-04-09,Electronics,86,15988.223801999864,North,47.0,Female,2023-04-09 09:17:21
2023-10-06,Clothing,2,813.0318181153832,North,,Male,2023-10-06 14:55:49
2023-07-28,Clothing,4,275.2471414749044,West,46.0,Female,2023-07-28 15:37:42
2023-05-09,Home & Kitchen,45,10620.211437855303,East,59.0,Female,2023-05-09 02:37:26
2023-12-01,Clothing,13,909.3145900988903,North,55.0,Female,2023-12-01 17:30:04
2023-10-15,Books,55,12457.818948330198,East,40.0,Male,2023-10-15 11:39:12
2023-09-09,Books,32,1059.14851449853,North,39.0,Female,2023-09-09 18:49:20
2023-09-22,Electronics,22,5799.974064425047,South,19.0,Male,2023-09-22 18:05:43
2023-09-28,Home & Kitchen,89,35590.90084870326,South,22.0,Female,2023-09-28 06:55:22
2023-07-07,Clothing,91,31066.068728937396,West,59.0,Male,2023-07-07 03:30:24
2023-08-02,Electronics,55,14272.104808110942,South,32.0,Male,2023-08-02 09:00:58
2023-10-10,Sports,17,7073.560072202464,West,49.0,Female,2023-10-10 23:41:00
2023-07-30,Sports,70,8513.12754110032,South,63.0,Male,2023-07-30 01:23:46
2023-12-31,Clothing,51,21271.599161757124,East,23.0,Male,2023-12-31 22:12:03
2023-03-17,Clothing,80,11633.448399856501,North,31.0,Female,2023-03-17 04:07:52
2023-05-28,Clothing,8,1500.9464575069865,North,41.0,Male,2023-05-28 20:07:03
2023-11-17,Books,61,4448.77872763212,West,38.0,Male,2023-11-17 19:24:27
2023-08-01,Clothing,97,5806.403569896263,South,31.0,Male,2023-08-01 09:46:36
2023-04-19,Sports,10,4667.346442049342,East,29.0,Female,2023-04-19 08:06:02
2023-05-09,Clothing,98,10102.755429822613,East,21.0,Male,2023-05-09 13:12:26
2023-01-10,Home & Kitchen,19,,South,61.0,Female,2023-01-10 12:38:35
2023-02-16,Sports,14,3769.9806547965413,North,38.0,Female,2023-02-16 11:03:16
2023-11-11,Home & Kitchen,67,12090.477963360709,South,34.0,Female,2023-11-11 17:56:19
2023-04-06,Sports,55,24000.091987058095,North,46.0,Female,2023-04-06 10:47:11
2023-04-13,Electronics,61,27532.364279424026,South,68.0,Male,2023-04-13 15:55:20
2023-12-08,Sports,56,9505.178150878204,North,33.0,Male,2023-12-08 16:25:20
2023-05-26,Sports,63,3470.8949806664446,West,35.0,Male,2023-05-26 06:44:42
2023-01-27,Home & Kitchen,87,9829.045515725957,East,55.0,Male,2023-01-27 12:38:04
2023-08-08,Home & Kitchen,11,2666.9778427619945,South,58.0,Male,2023-08-08 22:46:31
2023-01-18,Sports,47,7113.718402642752,North,68.0,Female,2023-01-18 14:25:58
2023-06-16,Sports,6,1393.2083783427422,North,61.0,Female,2023-06-16 00:43:51
2023-03-23,Books,34,12980.000305349738,North,28.0,Female,2023-03-23 15:26:20
2023-03-13,Electronics,65,14047.334115755679,West,49.0,Male,2023-03-13 01:33:54
2023-11-06,Electronics,99,10546.346600647103,North,45.0,Female,2023-11-06 12:00:30
2023-09-11,Clothing,89,16500.9688059089,East,33.0,Male,2023-09-11 09:34:39
2023-06-11,Sports,64,23939.891001138,West,51.0,Male,2023-06-11 04:28:49
2023-11-23,Sports,93,20254.510818141858,North,67.0,Male,2023-11-23 08:01:45
2023-02-07,Sports,87,11507.798672155375,East,47.0,Female,2023-02-07 01:42:25
2023-07-20,Sports,82,17993.399663350592,North,55.0,Female,2023-07-20 01:34:24
2023-07-19,Electronics,78,18162.711603231255,East,39.0,Female,2023-07-19 20:29:21
2023-09-12,Home & Kitchen,81,12573.211257601042,East,22.0,Female,2023-09-12 18:05:21
2023-06-28,Books,66,32860.455784502876,North,26.0,Female,2023-06-28 18:47:01
2023-02-04,Home & Kitchen,31,11970.239226918706,East,30.0,Male,2023-02-04 14:15:26
2023-03-23,Home & Kitchen,83,28992.14431942297,South,56.0,Female,2023-03-23 02:45:33
2023-08-08,Electronics,96,41172.94295417958,North,40.0,Female,2023-08-08 05:43:47
2023-06-07,Books,62,20865.815167354252,South,44.0,Female,2023-06-07 13:07:44
2023-01-04,Sports,54,21469.339877238264,East,49.0,Male,2023-01-04 12:41:29
2023-06-16,Electronics,92,19516.65605490403,West,48.0,Female,2023-06-16 13:22:52
2023-07-23,Electronics,8,2041.4573380445647,West,50.0,Female,2023-07-23 14:55:43
2023-07-13,Books,42,1387.1855683726405,East,59.0,Male,2023-07-13 00:07:29
2023-08-23,Clothing,41,,South,43.0,Female,2023-08-23 14:59:57
2023-07-25,Electronics,59,11229.238750935167,North,35.0,Male,2023-07-25 13:22:19
2023-05-30,Home & Kitchen,40,12659.21641821886,West,29.0,Male,2023-05-30 08:26:55
2023-06-08,Home & Kitchen,22,5224.1976500782785,South,20.0,Female,2023-06-08 08:17:24
2023-10-06,Sports,24,7388.177966098001,West,22.0,Female,2023-10-06 00:46:03
2023-10-31,Electronics,38,13662.154968648478,West,31.0,Female,2023-10-31 03:19:31
2023-06-15,Sports,2,61.86429431431711,East,64.0,Male,2023-06-15 17:54:49
2023-11-07,Electronics,41,5598.799937302616,North,29.0,Female,2023-11-07 15:29:50
2023-03-09,Books,19,1781.1150533914586,South,21.0,Male,2023-03-09 15:34:40
2023-03-29,Electronics,2,203.70601678755182,South,33.0,Male,2023-03-29 16:51:06
2023-08-05,Clothing,92,23600.892835090177,North,28.0,Female,2023-08-05 16:15:56
2023-01-01,Home & Kitchen,96,35768.60164655649,South,53.0,,2023-01-01 11:43:03
2023-05-15,Books,62,8906.966290652965,West,55.0,Male,2023-05-15 02:58:01
2023-07-04,Home & Kitchen,83,34360.350514979415,North,65.0,Female,2023-07-04 16:35:41
2023-12-17,Sports,16,7156.859094915219,West,19.0,Male,2023-12-17 14:15:20
2023-05-20,Books,94,17085.59014525743,West,30.0,Female,2023-05-20 23:12:50
2023-04-16,Clothing,22,7565.023489926548,West,25.0,Female,2023-04-16 23:56:07
2023-05-13,Home & Kitchen,14,942.9581574238416,North,61.0,Female,2023-05-13 05:44:10
2023-04-18,Electronics,56,20976.136153730953,South,38.0,Female,2023-04-18 05:12:48
2023-06-27,Electronics,65,5906.010433930309,West,43.0,Male,2023-06-27 15:23:09
2023-10-25,Electronics,45,15607.51847315101,North,55.0,Male,2023-10-25 07:06:16
2023-12-24,Books,54,11703.47409155648,North,52.0,Male,2023-12-24 17:57:07
2023-12-25,Clothing,66,30686.277441143608,East,32.0,Male,2023-12-25 02:11:54
2023-05-26,Clothing,86,20432.36891841722,East,57.0,Male,2023-05-26 10:38:57
2023-03-15,Clothing,46,1156.5495057195849,East,47.0,Male,2023-03-15 15:21:33
2023-04-18,Home & Kitchen,33,8102.418316096154,South,19.0,Female,2023-04-18 09:25:51
2023-05-02,Books,79,31583.756374820332,South,33.0,Female,2023-05-02 14:20:24
2023-01-17,Electronics,50,16353.566106727823,South,,Male,2023-01-17 07:06:50
2023-07-15,Home & Kitchen,22,10636.877819506186,South,18.0,Male,2023-07-15 06:31:28
2023-11-23,Clothing,40,16928.140805269017,West,60.0,Male,2023-11-23 05:09:07
2023-11-14,Electronics,39,10452.402277972427,North,45.0,Male,2023-11-14 07:45:21
2023-10-24,Books,41,4558.9981630124485,North,18.0,Male,2023-10-24 00:51:19
2023-09-09,Sports,75,888.7176459630227,East,57.0,Male,2023-09-09 03:12:26
2023-04-29,Clothing,68,33350.33986808559,North,51.0,Female,2023-04-29 08:35:29
2023-06-11,Clothing,7,3288.4365651781586,South,30.0,Female,2023-06-11 12:39:29
2023-07-17,Clothing,85,12268.097353231782,North,19.0,,2023-07-17 03:51:44
2023-02-14,Clothing,71,22913.527202723464,West,21.0,Male,2023-02-14 17:20:10
2023-11-10,Electronics,4,1469.3095432568612,West,,Female,2023-11-10 06:37:33
2023-06-28,Books,76,22285.221288853834,East,51.0,Female,2023-06-28 17:58:29
2023-02-13,Home & Kitchen,91,38497.66108103078,South,30.0,Female,2023-02-13 07:47:16
2023-09-28,Electronics,59,2839.9105861695175,North,53.0,Female,2023-09-28 08:26:19
2023-03-19,Books,81,36391.848215421975,East,49.0,Female,2023-03-19 17:18:26
2023-11-22,Home & Kitchen,84,16975.502499612812,North,38.0,Male,2023-11-22 07:12:50
2023-06-27,Clothing,95,23326.120504306542,East,43.0,Female,2023-06-27 19:45:27
2023-12-23,Books,26,5925.906706372103,East,32.0,Female,2023-12-23 13:07:41
2023-01-03,Clothing,31,8380.237726904501,West,46.0,Female,2023-01-03 22:12:03
2023-08-02,Books,99,30007.152571177903,West,43.0,Female,2023-08-02 19:08:30
2023-12-08,Sports,73,26138.984597665694,West,38.0,Female,2023-12-08 00:30:23
2023-03-15,Clothing,69,18438.23286413265,East,29.0,Female,2023-03-15 01:55:55
2023-02-20,Clothing,52,17968.022563106522,West,29.0,Female,2023-02-20 11:19:59
2023-03-08,Clothing,72,12655.133809879917,West,22.0,Female,2023-03-08 02:44:32
2023-11-28,Electronics,21,9848.446154954685,South,59.0,Female,2023-11-28 10:25:35
2023-04-03,Home & Kitchen,16,665.9231952301902,North,43.0,Female,2023-04-03 17:04:13
2023-06-25,Clothing,51,14143.059807941727,North,,Female,2023-06-25 06:40:08
2023-05-25,Clothing,16,845.186020010243,South,19.0,Male,2023-05-25 07:43:08
2023-01-07,Electronics,18,4085.205257845726,South,25.0,Female,2023-01-07 15:38:25
2023-09-26,Electronics,47,6402.121696744673,West,44.0,Female,2023-09-26 21:47:43
2023-11-18,Sports,56,26268.63065654785,West,54.0,Male,2023-11-18 16:42:51
2023-01-04,Books,28,459.3943012151435,North,25.0,,2023-01-04 13:33:32
2023-05-18,Clothing,82,16538.561899263743,South,41.0,Female,2023-05-18 03:33:04
2023-08-19,Books,78,30669.6738937998,South,30.0,Female,2023-08-19 19:19:57
2023-03-29,Electronics,56,5731.38116315622,West,46.0,,2023-03-29 15:18:11
2023-01-17,Electronics,37,15156.614150599165,North,30.0,Male,2023-01-17 04:27:00
2023-02-21,Sports,16,6900.244688546619,East,40.0,Male,2023-02-21 07:17:14
2023-05-14,Home & Kitchen,85,30338.32493524632,South,64.0,Female,2023-05-14 01:30:08
2023-07-30,Electronics,65,7308.853460273539,North,32.0,,2023-07-30 20:54:08
2023-11-21,Clothing,60,8597.936503497933,North,41.0,Female,2023-11-21 03:10:22
2023-08-07,Sports,61,5599.679040704369,North,60.0,Male,2023-08-07 20:29:22
2023-07-24,Home & Kitchen,11,1102.1035435155443,South,40.0,Female,2023-07-24 03:21:46
2023-07-30,Sports,75,2091.0918954700433,East,27.0,Male,2023-07-30 15:58:08
2023-10-04,Electronics,66,28385.56972595194,West,55.0,Male,2023-10-04 20:04:31
2023-01-24,Home & Kitchen,32,8606.915866868465,East,22.0,Female,2023-01-24 05:24:35
2023-01-04,Books,19,3241.43837438845,North,22.0,Female,2023-01-04 19:28:26
2023-06-01,Home & Kitchen,56,,South,48.0,Female,2023-06-01 03:11:51
2023-09-16,Clothing,5,1384.5059262965867,South,57.0,Female,2023-09-16 01:13:49
2023-11-20,Books,3,510.2266880312252,East,18.0,Female,2023-11-20 01:59:49
2023-12-23,Books,28,12130.210617141975,East,19.0,Male,2023-12-23 04:40:21
2023-06-17,Clothing,90,10203.222885127765,South,66.0,Female,2023-06-17 13:53:52
2023-06-25,Books,87,38482.52536792991,East,46.0,Female,2023-06-25 13:12:42
2023-11-06,Electronics,94,31528.098385337944,West,24.0,Female,2023-11-06 09:26:40
2023-10-18,Home & Kitchen,72,,West,46.0,Male,2023-10-18 01:14:26
2023-02-25,Home & Kitchen,29,504.67390364320363,West,26.0,Female,2023-02-25 19:21:52
2023-04-18,Clothing,77,2999.6756942819343,North,53.0,Male,2023-04-18 06:48:42
2023-10-23,Electronics,59,15070.862710706331,East,24.0,Female,2023-10-23 05:53:19
2023-11-20,Books,25,11426.640667892592,South,45.0,Female,2023-11-20 23:08:04
2023-10-29,Home & Kitchen,22,8097.969577494964,North,27.0,Female,2023-10-29 23:18:56
2023-11-30,Home & Kitchen,97,,South,33.0,Male,2023-11-30 13:58:36
2023-05-21,Home & Kitchen,71,1809.4389954177932,East,27.0,Female,2023-05-21 11:07:28
2023-06-04,Home & Kitchen,23,4221.425895410107,East,,Female,2023-06-04 12:09:32
2023-09-19,Sports,70,12562.754226568004,North,43.0,Male,2023-09-19 07:41:16
2023-09-30,Clothing,79,21774.136760280948,North,51.0,,2023-09-30 21:27:42
2023-08-20,Books,79,10770.51333851315,West,51.0,Male,2023-08-20 10:59:21
2023-08-29,Books,40,,North,57.0,Female,2023-08-29 11:37:50
2023-12-21,Clothing,98,30793.735619685984,West,31.0,Female,2023-12-21 13:58:18
2023-12-03,Electronics,14,6619.733347135115,North,35.0,Male,2023-12-03 11:45:46
2023-09-15,Clothing,29,9671.14506267744,West,18.0,Female,2023-09-15 13:13:30
2023-09-06,Home & Kitchen,16,5398.140172011315,East,34.0,Female,2023-09-06 05:49:51
2023-03-18,Home & Kitchen,93,45871.80904609643,South,66.0,Female,2023-03-18 08:57:31
2023-06-29,Clothing,87,7412.774262185153,East,39.0,Male,2023-06-29 17:30:10
2023-03-07,Clothing,10,265.790393581766,West,54.0,Female,2023-03-07 22:24:53
2023-11-04,Books,47,17639.18628568725,East,33.0,Female,2023-11-04 04:48:20
2023-12-14,Books,4,900.0233690521494,North,24.0,Male,2023-12-14 12:50:37
2023-06-20,Sports,12,2641.481325941797,North,32.0,Female,2023-06-20 12:28:31
2023-01-22,Sports,42,5056.743485551206,South,68.0,Female,2023-01-22 09:34:37
2023-04-17,Home & Kitchen,98,25319.563205724226,South,38.0,Female,2023-04-17 02:12:57
2023-11-19,Sports,4,906.6577937007515,East,19.0,Male,2023-11-19 02:41:48
2023-08-15,Sports,84,15058.722322954885,South,65.0,Female,2023-08-15 20:49:10
2023-08-04,Electronics,92,20878.95178297592,North,42.0,Female,2023-08-04 17:41:04
2023-03-10,Clothing,92,18223.271464187874,North,26.0,,2023-03-10 08:47:19
2023-03-25,Books,6,2823.2952927832375,North,37.0,Male,2023-03-25 22:14:39
2023-04-13,Sports,14,6864.52637028423,West,67.0,Male,2023-04-13 14:40:04
2023-02-08,Books,35,14754.300992576582,West,27.0,Female,2023-02-08 05:15:46
2023-01-13,Sports,47,23279.236516009238,East,69.0,Male,2023-01-13 20:33:56
2023-10-24,Sports,58,8131.746173009296,West,38.0,Female,2023-10-24 14:56:09
2023-11-09,Home & Kitchen,65,27497.16475091823,South,21.0,Female,2023-11-09 10:23:19
2023-06-30,Electronics,19,3975.7161008134017,North,47.0,Male,2023-06-30 22:30:07
2023-09-25,Clothing,57,21409.589589932653,East,51.0,Female,2023-09-25 22:52:16
2023-01-13,Clothing,65,,West,47.0,Male,2023-01-13 18:03:41
2023-04-30,Home & Kitchen,13,5302.160291652128,East,31.0,Male,2023-04-30 23:27:27
2023-12-19,Home & Kitchen,8,407.1805505351245,East,39.0,Male,2023-12-19 17:25:23
2023-02-26,Clothing,18,2566.31897323868,South,18.0,Male,2023-02-26 19:40:34
2023-02-09,Clothing,35,14446.48737892872,South,25.0,Female,2023-02-09 20:54:27
2023-12-02,Electronics,87,32721.397626265527,South,28.0,Female,2023-12-02 19:38:06
2023-05-08,Sports,26,6645.883658589025,East,18.0,Female,2023-05-08 10:38:48
2023-06-22,Electronics,38,12907.40145728369,East,22.0,Male,2023-06-22 01:11:36
2023-02-04,Clothing,84,8478.226848252463,South,62.0,Male,2023-02-04 05:07:41
2023-09-16,Sports,66,22255.475546678692,West,66.0,Female,2023-09-16 16:16:52
2023-01-05,Clothing,26,361.6163719306149,North,27.0,Male,2023-01-05 21:53:57
2023-08-06,Electronics,57,23841.719175965463,South,56.0,Female,2023-08-06 20:02:59
2023-01-11,Electronics,25,6574.52319798706,West,30.0,Male,2023-01-11 10:00:06
2023-11-23,Electronics,30,14175.013238660853,East,38.0,Male,2023-11-23 05:51:30
2023-04-27,Sports,82,20032.640261029374,East,53.0,Female,2023-04-27 03:25:12
2023-07-03,Books,7,1555.48937837935,West,,Female,2023-07-03 05:28:24
2023-12-28,Books,27,6224.198708023079,West,50.0,Female,2023-12-28 12:23:21
2023-04-26,Clothing,11,2048.937263283846,East,60.0,Male,2023-04-26 07:44:36
2023-06-11,Sports,8,733.3663286632035,East,,Female,2023-06-11 12:38:49
2023-03-08,Home & Kitchen,11,4648.718098236276,East,26.0,Female,2023-03-08 09:50:33
2023-07-19,Books,88,17657.36278253767,East,62.0,Male,2023-07-19 18:51:25
2023-01-31,Sports,30,8077.8938943762205,South,28.0,Male,2023-01-31 03:39:04
2023-03-16,Sports,94,1855.991372305882,East,57.0,Male,2023-03-16 14:26:28
2023-08-25,Books,15,592.8659644478931,East,46.0,Male,2023-08-25 04:41:20
2023-11-23,Sports,56,16946.707816872055,West,24.0,Male,2023-11-23 09:12:33
2023-03-07,Sports,35,15428.761615108391,West,44.0,Female,2023-03-07 14:16:41
2023-03-11,Books,39,9818.794273578284,West,39.0,Male,2023-03-11 16:36:48
2023-10-24,Electronics,24,,East,48.0,Female,2023-10-24 08:49:34
2023-01-20,Clothing,8,535.2190723145982,West,47.0,Male,2023-01-20 03:48:19
2023-08-14,Home & Kitchen,43,19388.53318934891,East,45.0,Male,2023-08-14 03:21:38
2023-07-18,Clothing,42,14859.70703563399,East,37.0,Male,2023-07-18 11:30:12
2023-02-08,Electronics,84,40608.60902369158,West,32.0,Male,2023-02-08 12:38:40
2023-05-25,Electronics,41,2064.3838027989436,North,32.0,Female,2023-05-25 19:52:44
2023-02-14,Sports,47,21257.174051189206,South,29.0,Female,2023-02-14 22:43:06
2023-11-22,Clothing,26,11033.355661591635,South,34.0,,2023-11-22 04:01:48
2023-04-01,Electronics,52,23278.358460907435,North,40.0,Male,2023-04-01 20:48:38
2023-08-26,Clothing,88,1128.4986888998571,North,23.0,,2023-08-26 18:07:39
2023-03-11,Electronics,22,8217.71952008316,East,62.0,Female,2023-03-11 08:29:28
2023-06-15,Home & Kitchen,5,1394.8983796960156,West,33.0,Female,2023-06-15 09:40:04
2023-05-10,Electronics,15,4362.868838124385,South,44.0,,2023-05-10 12:09:21
2023-08-02,Clothing,36,8636.723056902609,South,40.0,Female,2023-08-02 08:52:40
2023-12-06,Sports,63,,North,18.0,Male,2023-12-06 15:06:52
2023-03-30,Clothing,93,46492.676467009755,West,62.0,Male,2023-03-30 08:12:48
2023-12-01,Books,79,28294.939887502867,South,24.0,Male,2023-12-01 14:57:37
2023-09-09,Clothing,91,31144.26805119341,South,62.0,Male,2023-09-09 14:02:06
2023-12-15,Home & Kitchen,49,16203.049553478744,East,56.0,Female,2023-12-15 06:59:19
2023-03-13,Home & Kitchen,55,19285.95450238629,East,57.0,Female,2023-03-13 23:16:07
2023-06-14,Home & Kitchen,72,12789.727850959769,East,67.0,Female,2023-06-14 22:57:36
2023-02-18,Electronics,60,10014.46046379271,South,66.0,Female,2023-02-18 17:35:25
2023-02-21,Home & Kitchen,57,22476.55973309524,South,65.0,Male,2023-02-21 22:41:44
2023-10-16,Clothing,29,1044.38072658564,East,66.0,Female,2023-10-16 19:45:28
2023-10-05,Sports,19,7258.596442673504,East,57.0,Female,2023-10-05 06:22:29
2023-04-24,Home & Kitchen,95,38834.32578964341,West,56.0,Female,2023-04-24 11:11:45
2023-08-27,Clothing,73,19387.5590144008,South,35.0,Female,2023-08-27 02:41:36
2023-05-13,Electronics,10,4559.725667523775,South,,,2023-05-13 07:57:25
2023-10-01,Electronics,10,2418.128442021204,North,39.0,Female,2023-10-01 18:19:31
2023-06-15,Sports,97,9434.459334595484,East,19.0,Male,2023-06-15 06:03:59
2023-10-20,Sports,89,16650.595070098,East,65.0,Male,2023-10-20 12:13:43
2023-08-31,Clothing,57,25870.87944065524,East,43.0,Female,2023-08-31 07:36:26
2023-11-16,Sports,54,26834.315109063282,South,67.0,Male,2023-11-16 02:19:11
2023-05-18,Sports,56,12135.672854191425,West,49.0,Male,2023-05-18 03:14:09
2023-03-20,Electronics,68,6239.32689918068,South,,Female,2023-03-20 14:27:13
2023-06-19,Clothing,69,10370.7929647162,North,57.0,Female,2023-06-19 00:36:35
2023-05-03,Sports,87,24457.023081370284,North,63.0,Male,2023-05-03 14:29:46
2023-06-25,Clothing,55,15967.9849975691,West,35.0,Female,2023-06-25 19:13:25
2023-10-27,Home & Kitchen,69,21992.30854030994,East,36.0,Female,2023-10-27 19:45:42
2023-03-23,Electronics,72,30191.266984359456,North,41.0,Male,2023-03-23 19:29:03
2023-03-28,Electronics,81,29038.089680497822,South,21.0,Male,2023-03-28 20:06:07
